Coin,Date,Price,Market_Cap,Volume,Supply,Category,Log_Return,Volatility_30d,Peg_Deviation
USDC,2025-08-12,0.9998672754,67039298447.3,22930563657.97,67050492748.41,Fiat-backed,7.015737225347221e-5,1.191151408410892e-4,1.3272460000002262e-4
crvUSD,2025-08-12,0.999897166,133205838.11,18796877.06,133219460.01,Crypto-backed/Algorithmic,2.2303150234062564e-4,1.8895012685788727e-4,1.028339999999961e-4
sUSD,2025-08-12,0.9954899182,43530843.33,874233.5,43727726.22,Crypto-backed/Algorithmic,0.005771203540771606,0.332847290387444,0.00451008180000001
BUSD,2025-08-13,1.0015031686,55104614.38,4707802.98,55026224.09,Fiat-backed,3.2955360381214303e-4,5.342917389956851e-4,0.0015031685999999933
First Digital USD,2025-08-13,0.998222628,1449884379.95,12448946434.11,1452465952.2,Fiat-backed,-2.0147954180790945e-4,3.6718304940070785e-4,0.0017773720000000548
GHO,2025-08-13,0.9997677744,349323836.41,4211720.37,349404977.2,Crypto-backed/Algorithmic,1.3705011530253957e-4,2.789998693516636e-4,2.3222560000002446e-4
Legacy Frax Dollar,2025-08-13,0.9989038755,296650303.72,2160548.81,296975826.2,Crypto-backed/Algorithmic,4.4430769842589537e-4,3.87407209197782e-4,0.001096124499999962
Liquity USD,2025-08-13,1.0006618064,39194720.2,45285.16,39168798.04,Crypto-backed/Algorithmic,0.001706000211846678,0.0028960410822754983,6.618063999999091e-4
PayPal USD,2025-08-13,0.9994573621,1180540516.3,83682704.83,1181181470.17,Fiat-backed,7.824461786444715e-5,2.4242923629494933e-4,5.426378999999759e-4
TerraClassicUSD,2025-08-13,0.0132658508,74192708.47,11101155.54,5592759135.27,Crypto-backed/Algorithmic,-0.08651624911809787,0.05191017268247317,0.9867341492
Tether USDt,2025-08-13,1.0006516343,165149636818.6,209961673552.94,165024459754.79,Fiat-backed,2.934648528910763e-4,2.653753979650916e-4,6.516343000000369e-4
TrueUSD,2025-08-13,0.9981768576,493613511.57,61426094.72,494515083,Fiat-backed,2.615807458406665e-4,4.158152628169569e-4,0.001823142400000033
USDC,2025-08-13,0.9998626429,67671730058.39,29102475003.93,67675517595.16,Fiat-backed,-4.6331256611753565e-6,1.1780511302346197e-4,1.3735709999995738e-4
crvUSD,2025-08-13,1.0001957335,131738795.1,21263013.86,131713014.45,Crypto-backed/Algorithmic,2.985536344760524e-4,1.9105032049256509e-4,1.957335000000171e-4
sUSD,2025-08-13,0.9936119545,43486913.47,408459.86,43766495.83,Crypto-backed/Algorithmic,-0.001888253471342793,0.33284304306410023,0.00638804550000005
BUSD,2025-08-14,1.0008714859,55074178.68,2249237.71,55026224.09,Fiat-backed,-6.309335963030099e-4,5.471546087903568e-4,8.714859000000796e-4
First Digital USD,2025-08-14,0.9982160072,1449874763.44,8803559669.62,1452465952.2,Fiat-backed,-6.632610572850764e-6,3.605478212829115e-4,0.0017839927999999672
GHO,2025-08-14,0.9999126895,349374470.49,2047803.78,349404977.2,Crypto-backed/Algorithmic,1.4493825675633673e-4,2.7991675738712254e-4,8.731049999999296e-5
Legacy Frax Dollar,2025-08-14,0.9989915104,296676329.16,5209701.99,296975826.2,Crypto-backed/Algorithmic,8.772721602396184e-5,3.8784354453454486e-4,0.0010084895999999954
Liquity USD,2025-08-14,0.9990871926,39090352.56,40693.38,39126067.12,Crypto-backed/Algorithmic,-0.0015748117650881978,0.002899326405241348,9.12807399999993e-4
PayPal USD,2025-08-14,0.9996857592,1197704256.47,60404037.93,1198088237.33,Fiat-backed,2.2849499724183868e-4,2.451766226282485e-4,3.1424079999997634e-4
TerraClassicUSD,2025-08-14,0.0132496224,74101723.79,6294851.95,5592742314.12,Crypto-backed/Algorithmic,-0.0012240703308524113,0.0519074217869573,0.9867503776
Tether USDt,2025-08-14,1.0006332692,165960026353.58,136081976828.11,165856894201.36,Fiat-backed,-1.8353308885220985e-5,2.58422691506422e-4,6.332691999999529e-4
TrueUSD,2025-08-14,0.9981284632,493589579.81,60868031.44,494515083,Fiat-backed,-4.8483966360480586e-5,4.10072058926776e-4,0.0018715367999999621
USDC,2025-08-14,0.9999038085,68175264471.57,20681294601.66,68182604753.32,Fiat-backed,4.117040765136573e-5,1.1796649519649942e-4,9.619149999995358e-5
crvUSD,2025-08-14,0.999990423,130682959.92,13218575.81,130682984.17,Crypto-backed/Algorithmic,-2.0529139255759081e-4,1.94981279080894e-4,9.57700000003836e-6
sUSD,2025-08-14,0.9925131421,43489016.22,582422.12,43817068.38,Crypto-backed/Algorithmic,-0.0011064887241885588,0.3328073262658669,0.007486857900000032
BUSD,2025-08-15,1.0011013872,55086829.28,1292114.84,55026224.09,Fiat-backed,2.2967474145099898e-4,5.484191964817658e-4,0.0011013872000000813
First Digital USD,2025-08-15,0.9983014945,1449998930.77,4177091537.1,1452465952.2,Fiat-backed,8.563641438612224e-5,3.6039520233550583e-4,0.0016985054999999472
GHO,2025-08-15,1.0000316134,349416023.09,7628747.23,349404977.2,Crypto-backed/Algorithmic,1.1892721209059478e-4,2.790223593620601e-4,3.1613400000019e-5
Legacy Frax Dollar,2025-08-15,0.9990186241,296684381.3,566321.72,296975826.2,Crypto-backed/Algorithmic,2.7140703176051533e-5,3.8465685473213553e-4,9.813759000000255e-4
Liquity USD,2025-08-15,1.002075476,39383712.96,8300.01,39302142.31,Crypto-backed/Algorithmic,0.0029865494375334424,0.0029483465999875927,0.0020754759999999095
PayPal USD,2025-08-15,0.9997117777,1197742921.58,24321896.22,1198088237.33,Fiat-backed,2.60263399561402e-5,2.447435097852704e-4,2.8822230000002946e-4
TerraClassicUSD,2025-08-15,0.0137482022,76889773.07,8421964.49,5592713715.32,Crypto-backed/Algorithmic,0.036939012560318986,0.0523953944348751,0.9862517978
Tether USDt,2025-08-15,1.0006309352,166497654819.83,78429925390.44,166393375511.27,Fiat-backed,-2.332525605398095e-6,2.5335574994512984e-4,6.309352000000157e-4
TrueUSD,2025-08-15,0.99817497610000006,493612581.16,61337315.56,494515083,Fiat-backed,4.6599028076381056e-5,4.100527281157016e-4,0.0018250238999999446
USDC,2025-08-15,0.9999392302,68179247626.48,10123245722.05,68184604233.83,Fiat-backed,3.5424480139939016e-5,1.1664660023188681e-4,6.076980000002674e-5
crvUSD,2025-08-15,1.0001239284,130551466.42,6572878.19,130535289.39,Crypto-backed/Algorithmic,1.3349776737020189e-4,1.9645736376328458e-4,1.2392840000008398e-4
sUSD,2025-08-15,0.9739105958,42704200.39,5927565.22,43848173.1,Crypto-backed/Algorithmic,-0.01892074521450628,0.33235983373092826,0.026089404200000055
BUSD,2025-08-16,1.0008312591,55071965.14,1544794.79,55026224.09,Fiat-backed,-2.698673225983207e-4,5.509588960050625e-4,8.312590999999259e-4
First Digital USD,2025-08-16,0.9982346786,1449901882.99,4604267916.9,1452465952.2,Fiat-backed,-6.693182014452258e-5,3.5934807929201984e-4,0.001765321399999964
GHO,2025-08-16,0.9998891367,349366241.01,2663785.86,349404977.2,Crypto-backed/Algorithmic,-1.4248234609692058e-4,2.722073903185334e-4,1.108632999999859e-4
Legacy Frax Dollar,2025-08-16,0.9991131475,296712452.45,607406.2,296975826.2,Crypto-backed/Algorithmic,9.461177827610818e-5,3.8352770614799326e-4,8.868524999999794e-4
Liquity USD,2025-08-16,1.000736811,39309301.51,18591.96,39280359.3,Crypto-backed/Algorithmic,-0.00133678548712544,0.0029579615835350925,7.368109999998929e-4
PayPal USD,2025-08-16,0.9995987638,1197607520.79,32886855.44,1198088237.15,Fiat-backed,-1.1305287275240343e-4,2.4534992058292305e-4,4.0123619999998805e-4
TerraClassicUSD,2025-08-16,0.0137617516,76965270.19,3368536.89,5592694339.26,Crypto-backed/Algorithmic,9.850544420484286e-4,0.045177660468080943,0.9862382484
Tether USDt,2025-08-16,1.0006551869,166760476828.86,84634710708.76,166657763574.2,Fiat-backed,2.423611469988212e-5,2.5310635332609214e-4,6.551868999999932e-4
TrueUSD,2025-08-16,0.9979593396,493505945.64,60823258.26,494515083,Fiat-backed,-2.1605409930862567e-4,4.118996938323279e-4,0.0020406603999999495
USDC,2025-08-16,0.9999350902,68165630155.29,10186621236.42,68169554648.29,Fiat-backed,-4.140260173090186e-6,1.1575079597088467e-4,6.490979999995705e-5
crvUSD,2025-08-16,0.999928863,128814664.62,7606476.04,128823828.76,Crypto-backed/Algorithmic,-1.9506025186675254e-4,1.9977549241129286e-4,7.11370000000544e-5
sUSD,2025-08-16,0.9889659149,43364348.63,396169.37,43848173.1,Crypto-backed/Algorithmic,0.015340358152786816,0.332094383894064,0.011034085100000035
BUSD,2025-08-17,1.0006059015,55059858.57,2125554.99,55026224.09,Fiat-backed,-2.251957797014223e-4,5.477884269979132e-4,6.059014999999501e-4
First Digital USD,2025-08-17,0.9982346249,1449901805,10660650547.51,1452465952.2,Fiat-backed,-5.379496681811699e-8,3.593306091027384e-4,0.0017653750999999662
GHO,2025-08-17,0.9993226026,349168291.2,2918764.21,349404977.2,Crypto-backed/Algorithmic,-5.667574914932872e-4,2.856003533431496e-4,6.773973999999461e-4
Legacy Frax Dollar,2025-08-17,0.9989069612,296651220.1,1060585.26,296975826.2,Crypto-backed/Algorithmic,-2.0639061622467283e-4,3.8395564443549645e-4,0.0010930388000000013
Liquity USD,2025-08-17,0.9998762499,39275498.36,26850.84,39280359.3,Crypto-backed/Algorithmic,-8.602974457126458e-4,0.0029421978628346762,1.2375009999998632e-4
PayPal USD,2025-08-17,0.999578966,1193246331.6,107401495.52,1193748940.51,Fiat-backed,-1.9805942919012158e-5,2.4522612784447256e-4,4.210340000000423e-4
TerraClassicUSD,2025-08-17,0.0133808563,74834790.72,5119587.89,5592675779.42,Crypto-backed/Algorithmic,-0.02806806975781494,0.044610291702376875,0.9866191437
Tether USDt,2025-08-17,1.0004745672,166801271358.09,135590930861.37,166732763571.85,Fiat-backed,-1.8051773016764086e-4,2.5365671816411607e-4,4.7456719999994235e-4
TrueUSD,2025-08-17,0.9978130518,493433604.14,59725950.41,494515083,Fiat-backed,-1.465976790663921e-4,4.12703286086134e-4,0.002186948199999983
USDC,2025-08-17,0.9999095971,68384860047.38,18143039597.33,68391007266.38,Fiat-backed,-2.5495079856253997e-5,1.1576136205792165e-4,9.040289999995288e-5
crvUSD,2025-08-17,0.9998880448,128472973.53,17389960.65,128487358.35,Crypto-backed/Algorithmic,-4.0821937094745444e-5,1.9905905110953007e-4,1.1195519999995796e-4
sUSD,2025-08-17,0.9881668856,43435600,465940.08,43955733.22,Crypto-backed/Algorithmic,-8.082707881822167e-4,0.33207320323123624,0.011833114400000011
BUSD,2025-08-18,0.9994976772,54998583.17,2652072.02,55026224.09,Fiat-backed,-0.0011081670221615909,5.809787595480489e-4,5.023227999999547e-4
First Digital USD,2025-08-18,0.9974602493,1448777050.75,9256489754.13,1452465952.2,Fiat-backed,-7.760461269654308e-4,3.834103587457537e-4,0.0025397507000000097
GHO,2025-08-18,0.999234099,349137367.59,2604451.55,349404977.2,Crypto-backed/Algorithmic,-8.856751473399354e-5,2.7361353519057683e-4,7.659009999999578e-4
Legacy Frax Dollar,2025-08-18,0.9984702947,296521540.72,1748989.72,296975826.2,Crypto-backed/Algorithmic,-4.37239891129083e-4,3.897548552309909e-4,0.0015297052999999616
Liquity USD,2025-08-18,0.9897582587,38910362.1,22616.79,39312995.63,Crypto-backed/Algorithmic,-0.01017079104469407,0.0034547510039712767,0.010241741299999996
PayPal USD,2025-08-18,0.999557144,1219689781.92,86620746.94,1220230168.13,Fiat-backed,-2.183142997791544e-5,1.9182244394378735e-4,4.42856000000047e-4
TerraClassicUSD,2025-08-18,0.0131876399,73755037.92,10750127.99,5592596891.07,Crypto-backed/Algorithmic,-0.01454503144667629,0.043254058450717066,0.9868123601
Tether USDt,2025-08-18,1.0002079483,167066195879.05,133667632357.83,167044776122.57,Fiat-backed,-2.665279468509354e-4,2.5410807303539453e-4,2.0794829999992714e-4
TrueUSD,2025-08-18,0.9972095972,493130826.2,54026346.28,494515083,Fiat-backed,-6.049601679526716e-4,4.2724103976688474e-4,0.0027904027999999803
USDC,2025-08-18,1.0001952963,67943806537.34,18271587873.6,67933229268.65,Fiat-backed,2.8568421874864585e-4,1.2555038677171125e-4,1.9529630000003628e-4
crvUSD,2025-08-18,0.9997666975,127935215.36,12430614.81,127965069.93,Crypto-backed/Algorithmic,-1.2136825181076542e-4,1.997131717035463e-4,2.3330249999997665e-4
sUSD,2025-08-18,0.9916756618,43589954.79,283024.79,43955858.22,Crypto-backed/Algorithmic,0.0035445039588143123,0.332072863527999,0.008324338200000003
BUSD,2025-08-19,1.0000893572,55030714.88,3533581.67,55026224.09,Fiat-backed,5.918022142468747e-4,5.867292073214687e-4,8.935720000002867e-5
First Digital USD,2025-08-19,0.9977556584,1449206122.44,8859670618.57,1452465952.2,Fiat-backed,2.961174287140213e-4,3.8734569553991775e-4,0.002244341599999977
GHO,2025-08-19,0.9993039547,349161775.51,1577226.23,349404977.2,Crypto-backed/Algorithmic,6.990680002214522e-5,2.730918711169119e-4,6.960453000000033e-4
Legacy Frax Dollar,2025-08-19,0.9989608353,296667219.42,1062812.69,296975826.2,Crypto-backed/Algorithmic,4.911714877117309e-4,3.986787432873788e-4,0.0010391646999999837
Liquity USD,2025-08-19,0.9974017196,39210849.45,29242.8,39312995.63,Crypto-backed/Algorithmic,0.007692887013383049,0.0037487080281737965,0.002598280399999986
PayPal USD,2025-08-19,0.9993941456,1192794176.63,81802737.08,1193517274.28,Fiat-backed,-1.630839142597657e-4,1.8137136840346528e-4,6.058544000000499e-4
TerraClassicUSD,2025-08-19,0.0137050583,76646511.83,4496571.24,5592571006.52,Crypto-backed/Algorithmic,0.038484963956806575,0.043523599634951886,0.9862949417
Tether USDt,2025-08-19,1.0000547525,167021610353.37,128830738719.53,167010130246.28,Fiat-backed,-1.5317568061250388e-4,2.55122196675828e-4,5.4752500000088133e-5
TrueUSD,2025-08-19,0.9974267287,493242561.55,53889861.55,494515083,Fiat-backed,2.177153780248077e-4,4.1958277441100277e-4,0.0025732712999999574
USDC,2025-08-19,0.999819265,67505181200.26,17516160086.85,67516927669.6,Fiat-backed,-3.760285666985049e-4,1.4423296239725902e-4,1.8073500000004294e-4
crvUSD,2025-08-19,0.9995428977,127744591.17,12446745.38,127803010.21,Crypto-backed/Algorithmic,-2.238770838413986e-4,2.009130143618793e-4,4.5710229999995633e-4
sUSD,2025-08-19,0.9911697346,43580645.49,114533.49,43968902.57,Crypto-backed/Algorithmic,-5.103042444938792e-4,0.33198861370769567,0.008830265399999981
BUSD,2025-08-20,0.9996611841,55007580.34,2195653,55026224.09,Fiat-backed,-4.2822651895842596e-4,5.893788702096223e-4,3.3881589999995576e-4
First Digital USD,2025-08-20,0.9971234485,1448287859.15,7563402631.46,1452465952.2,Fiat-backed,-6.338328162131117e-4,3.8154827687616604e-4,0.002876551499999991
GHO,2025-08-20,0.9990950296,349088776.03,1471843.96,349404977.2,Crypto-backed/Algorithmic,-2.0909248093361444e-4,2.762439764879187e-4,9.04970400000038e-4
Legacy Frax Dollar,2025-08-20,0.9988495069,296593011.93,116729.2,296934633.18,Crypto-backed/Algorithmic,-1.114504192552365e-4,3.9857115368812263e-4,0.0011504931000000385
Liquity USD,2025-08-20,0.9949440935,39114232.81,15086.32,39312995.63,Crypto-backed/Algorithmic,-0.002467069050317034,0.003768044970179161,0.005055906499999985
PayPal USD,2025-08-20,0.999502868,1218691759.61,54263294.28,1219297911.65,Fiat-backed,1.0878239285721033e-4,1.8053523851504333e-4,4.971320000000112e-4
TerraClassicUSD,2025-08-20,0.0134364412,75143882.1,3901499.51,5592543524.28,Crypto-backed/Algorithmic,-0.019794475302793928,0.04358873457922541,0.9865635588
Tether USDt,2025-08-20,0.9996450648,167014719463.4,99705745363.88,167059822574.78,Fiat-backed,-4.0974920554347986e-4,2.6546159431132713e-4,3.549351999999617e-4
TrueUSD,2025-08-20,0.9974542807,493256186.44,48548199.07,494515083,Fiat-backed,2.762270017284168e-5,3.809800889307452e-4,0.0025457193000000267
USDC,2025-08-20,0.9997101224,67139615049.74,13587141721.04,67156465330.37,Fiat-backed,-1.0916828809430073e-4,1.455913619503571e-4,2.898775999999881e-4
crvUSD,2025-08-20,0.9997733497,128051658.24,12022706.34,128080687.76,Crypto-backed/Algorithmic,2.305308140422119e-4,1.991588119690272e-4,2.2665030000001973e-4
sUSD,2025-08-20,0.9969276719,43844174.5,672054.07,43979293.31,Crypto-backed/Algorithmic,0.005792425844380426,0.3319638234659177,0.0030723281000000213
BUSD,2025-08-21,1.0002514867,55040062.47,3339526.96,55026224.09,Fiat-backed,5.903283935959119e-4,5.956572341608366e-4,2.514867000000809e-4
First Digital USD,2025-08-21,0.9977027791,1449129317.09,10862170130.47,1452465952.2,Fiat-backed,5.80833165587758e-4,3.970410721827435e-4,0.002297220899999952
GHO,2025-08-21,0.9991447068,349107607.95,1365455.67,349406452.92,Crypto-backed/Algorithmic,4.9720961009273066e-5,2.7452236271167756e-4,8.552931999999958e-4
Legacy Frax Dollar,2025-08-21,0.998684903,296544135.32,935777.06,296934633.18,Crypto-backed/Algorithmic,-1.6480707371725528e-4,3.952357912302668e-4,0.0013150969999999873
Liquity USD,2025-08-21,0.9995473969,38675121.98,40097.3,38692634.38,Crypto-backed/Algorithmic,0.004616025283604626,0.0038619965124660795,4.5260309999994863e-4
PayPal USD,2025-08-21,0.9993935258,1206014721.13,79001279.46,1206746581.85,Fiat-backed,-1.0940256878569387e-4,1.8026613383616673e-4,6.0647420000004e-4
TerraClassicUSD,2025-08-21,0.0143353177,80170426.58,7099680.59,5592511311.69,Crypto-backed/Algorithmic,0.0647557532641537,0.038390568451447595,0.9856646823
Tether USDt,2025-08-21,0.9997137443,167011343722.2,177968789836.1,167065082313.5,Fiat-backed,6.87015254233921e-5,2.6354839169105926e-4,2.862556999999599e-4
TrueUSD,2025-08-21,0.9982805758,493664801.82,55725923.77,494515083,Fiat-backed,8.280610468105594e-4,4.0997180131208805e-4,0.0017194242000000415
USDC,2025-08-21,0.9998229207,67573432407.12,23347410778.61,67585528573.26,Fiat-backed,1.1282464224230379e-4,1.469358511237483e-4,1.7707929999999372e-4
crvUSD,2025-08-21,0.9995007923,127097889.47,15036856.08,127161369.4,Crypto-backed/Algorithmic,-2.7265635658740134e-4,2.044163544366557e-4,4.992077000000039e-4
sUSD,2025-08-21,0.9939216849,43711977.26,574763.62,43979297.28,Crypto-backed/Algorithmic,-0.003019805867369078,0.33120193496821027,0.006078315100000009
BUSD,2025-08-22,0.9997015615,55009850.7,1723156.83,55026224.09,Fiat-backed,-5.499381241521108e-4,5.673581357100872e-4,2.9843849999999783e-4
First Digital USD,2025-08-22,0.9970904953,1448289581.23,4725709135.89,1452465952.2,Fiat-backed,-6.138819767300841e-4,4.0738184590041e-4,0.002909504699999954
GHO,2025-08-22,0.999069925,349106155.61,798745.8,349431152.78,Crypto-backed/Algorithmic,-7.484861620452951e-5,2.565671865989379e-4,9.300749999999747e-4
Legacy Frax Dollar,2025-08-22,0.9985196764,296495073.85,477763.36,296934633.18,Crypto-backed/Algorithmic,-1.6545786253564955e-4,3.9374399205729525e-4,0.0014803236000000553
Liquity USD,2025-08-22,0.9991086395,38619490.76,18305.29,38653945.36,Crypto-backed/Algorithmic,-4.3905244229875583e-4,0.0038608089636984607,8.913605000000491e-4
PayPal USD,2025-08-22,0.9992764488,1205877669.56,56068355.88,1206746581.84,Fiat-backed,-1.1715490963669288e-4,1.8009192403838819e-4,7.235512000000055e-4
TerraClassicUSD,2025-08-22,0.0142805194,79856804.23,13561146.98,5592469855.15,Crypto-backed/Algorithmic,-0.0038299328299944376,0.038077097302457105,0.9857194806
Tether USDt,2025-08-22,0.9995714214,167094618258.53,106830359560.66,167150540387.64,Fiat-backed,-1.4237378707369837e-4,2.5914705033131013e-4,4.285786000000069e-4
TrueUSD,2025-08-22,0.997593769,493325165.47,48203554.3,494515083,Fiat-backed,-6.882265197691717e-4,4.267562891486051e-4,0.0024062310000000364
USDC,2025-08-22,0.999977807,67560757228.59,12118973017.43,67557252539.35,Fiat-backed,1.5490173412226432e-4,1.4333408538502068e-4,2.219299999994817e-5
crvUSD,2025-08-22,0.999478379,127196088.79,7745834.7,127262471.56,Crypto-backed/Algorithmic,-2.242474591304611e-5,2.0247146069452476e-4,5.216209999999721e-4
sUSD,2025-08-22,0.9751965386,44745336.78,3231292.51,45883417.31,Crypto-backed/Algorithmic,-0.019019386990684676,0.3312249403309625,0.024803461400000004
BUSD,2025-08-23,1.0003238971,55043828.06,2089409.12,55026224.09,Fiat-backed,6.223276982893621e-4,5.460171560825892e-4,3.2389709999991467e-4
First Digital USD,2025-08-23,0.9975828158,1448955074.45,6191660981.24,1452465952.2,Fiat-backed,4.936352306489257e-4,4.122311570208129e-4,0.002417184200000033
GHO,2025-08-23,0.9991985248,349151094.83,1856664.91,349431155.22,Crypto-backed/Algorithmic,1.2871123516001776e-4,2.5701587921630743e-4,8.01475199999957e-4
Legacy Frax Dollar,2025-08-23,0.9985986817,296518533.25,4362106.9,296934633.18,Crypto-backed/Algorithmic,7.911929678164319e-5,3.943601716937631e-4,0.0014013183000000096
Liquity USD,2025-08-23,0.9990451645,38616792.44,53742.28,38653700.36,Crypto-backed/Algorithmic,-6.353364780451614e-5,0.003847094091567335,9.548354999999731e-4
PayPal USD,2025-08-23,0.9994219258,1206048992.72,82112377.78,1206746581.81,Fiat-backed,1.4557174019422402e-4,1.8091424187647608e-4,5.780742000000005e-4
TerraClassicUSD,2025-08-23,0.0139457693,77990747.25,9324992.38,5592430608.48,Crypto-backed/Algorithmic,-0.02372014251474321,0.03811583185184532,0.9860542307
Tether USDt,2025-08-23,0.9998869003,167129154657.97,144846575398.52,167150540381.16,Fiat-backed,3.155643698036866e-4,2.5179903280549105e-4,1.1309969999995229e-4
TrueUSD,2025-08-23,0.998299764,493674290.64,46540238.57,494515083,Fiat-backed,7.074475845249058e-4,4.405262937389246e-4,0.0017002360000000216
USDC,2025-08-23,0.9997846759,67462908492.14,18928901669.38,67471721868.82,Fiat-backed,-1.9315403929410957e-4,1.439816901449781e-4,2.15324100000025e-4
crvUSD,2025-08-23,0.9997224355,126575933.16,10372993.62,126611075.9,Crypto-backed/Algorithmic,0.00024415406340589306,2.0269802654348338e-4,2.775645000000493e-4
sUSD,2025-08-23,0.982318195,45373397.73,1686110.27,46190122.46,Crypto-backed/Algorithmic,0.007276254628799312,0.33122509392931276,0.01768180500000005
BUSD,2025-08-24,1.0001319293,55033483.67,3363541.88,55026224.09,Fiat-backed,-1.9192405856290336e-4,5.431841703190922e-4,1.319292999999444e-4
First Digital USD,2025-08-24,0.9971798521,1448369783.33,9204395821.22,1452465952.2,Fiat-backed,-4.040217033995505e-4,4.1428751304223516e-4,0.0028201478999999585
GHO,2025-08-24,0.9996422992,349306163.41,866955.04,349431155.22,Crypto-backed/Algorithmic,4.440317627726737e-4,2.6713726139726476e-4,3.577007999999715e-4
Legacy Frax Dollar,2025-08-24,0.9982817349,296424420.77,2223756.25,296934633.18,Crypto-backed/Algorithmic,-3.174419459740308e-4,3.973778789122909e-4,0.0017182650999999494
Liquity USD,2025-08-24,1.000404086,38752098.73,31044.83,38736445.87,Crypto-backed/Algorithmic,0.001359296025041541,0.003851005320748227,4.040860000000812e-4
PayPal USD,2025-08-24,0.9994816882,1163868090.63,88016562.07,1164471649.99,Fiat-backed,5.979517931654594e-5,1.7818972046192377e-4,5.183117999999487e-4
TerraClassicUSD,2025-08-24,0.0131884216,73754708.88,6916691.47,5592383299.65,Crypto-backed/Algorithmic,-0.055836893129573045,0.0393838902002722,0.9868115784
Tether USDt,2025-08-24,1.000123274,167166453707.99,168636919244.74,167150540379.76,Fiat-backed,2.363724986379884e-4,2.539637329642997e-4,1.2327399999989552e-4
TrueUSD,2025-08-24,0.9980451023,493548356.58,50925916.74,494515083,Fiat-backed,-2.55127964792298e-4,4.385968711239554e-4,0.0019548977000000134
USDC,2025-08-24,0.9998714648,68069286577.92,22563572014.44,68079459087.87,Fiat-backed,8.680382420564177e-5,1.435933092623626e-4,1.2853520000000174e-4
crvUSD,2025-08-24,1.0000263204,125659605.36,12944002.44,125656224.79,Crypto-backed/Algorithmic,3.0392308177964246e-4,1.987223472862673e-4,2.6320399999946176e-5
sUSD,2025-08-24,0.9892693883,45697760.15,863572.67,46193444.06,Crypto-backed/Algorithmic,0.007051395698806226,0.3312263744450247,0.010730611700000003
BUSD,2025-08-25,1.0004206639,55049371.64,1931240.36,55026224.09,Fiat-backed,2.8865484765174096e-4,5.428408252974034e-4,4.2066389999995124e-4
First Digital USD,2025-08-25,0.997455785,1448770566.55,6610943874.62,1452465952.2,Fiat-backed,2.7667499429744313e-4,4.162598915847128e-4,0.0025442150000000163
GHO,2025-08-25,0.9996973727,349364026.62,6031046.5,349469785.71,Crypto-backed/Algorithmic,5.509168930914307e-5,2.6306994421176617e-4,3.0262729999996907e-4
Legacy Frax Dollar,2025-08-25,0.998756001,296565246.8,3817961.98,296934633.18,Crypto-backed/Algorithmic,4.7496960161578627e-4,4.084705210829432e-4,0.0012439990000000511
Liquity USD,2025-08-25,1.001372446,38611438.24,36772.06,38558518.75,Crypto-backed/Algorithmic,9.675006775798371e-4,0.0038555977108970527,0.0013724459999999716
PayPal USD,2025-08-25,0.9996046967,1175847878.92,52970815.87,1176312879.32,Fiat-backed,1.2306471704706838e-4,1.7026378964474993e-4,3.953033000000383e-4
TerraClassicUSD,2025-08-25,0.0133637161,74734782.97,4133008.58,5592365364.18,Crypto-backed/Algorithmic,0.013203987474555413,0.03919992792784715,0.9866362839
Tether USDt,2025-08-25,1.0003161348,167241626281.86,138436111431.11,167196109217.12,Fiat-backed,1.928184375384875e-4,2.5597896943866337e-4,3.1613480000003413e-4
TrueUSD,2025-08-25,0.99765854,493357195.74,53626429.43,494515083,Fiat-backed,-3.8739449750058494e-4,4.423562142067249e-4,0.0023414600000000174
USDC,2025-08-25,1.0000185781,69024427396.11,19383954605.65,69024212726.79,Fiat-backed,1.4712138878590546e-4,1.4056698566602507e-4,1.8578099999944087e-5
crvUSD,2025-08-25,0.9999646558,122255939.75,14606919.84,122260260.94,Crypto-backed/Algorithmic,-6.166487824524084e-5,1.9859938250363425e-4,3.534419999995375e-5
sUSD,2025-08-25,0.9824211858,45842485.1,1050489.71,46663046.79,Crypto-backed/Algorithmic,-0.0069465565520970465,0.3312305180669284,0.01757881419999996
BUSD,2025-08-26,0.9998409114,55017470.06,5228790.61,55026224.09,Fiat-backed,-5.796767016806847e-4,5.353583939307112e-4,1.5908860000002356e-4
First Digital USD,2025-08-26,0.9975150552,1448856654.43,6777178116.64,1452465952.2,Fiat-backed,5.941961538799739e-5,3.9582798214575016e-4,0.002484944800000055
GHO,2025-08-26,0.9995127842,350300593.44,1868618.85,350471348.61,Crypto-backed/Algorithmic,-1.8466142730161545e-4,2.665392897133326e-4,4.87215799999996e-4
Legacy Frax Dollar,2025-08-26,0.9986595013,296536592.7,4334019,296934633.18,Crypto-backed/Algorithmic,-9.662456305546232e-5,4.064690181729497e-4,0.0013404986999999702
Liquity USD,2025-08-26,0.9998320226,38548071.47,27040.53,38554547.75,Crypto-backed/Algorithmic,-0.0015394965666027706,0.0035114078133649486,1.6797739999996342e-4
PayPal USD,2025-08-26,0.99939310159999994,1181405007.27,67793555.64,1182122435.53,Fiat-backed,-2.117011844337151e-4,1.7270668095072735e-4,6.068984000000555e-4
TerraClassicUSD,2025-08-26,0.0133544976,74682769.8,3621259.15,5592330908.83,Crypto-backed/Algorithmic,-6.900536442525884e-4,0.03733614646741372,0.9866455024
Tether USDt,2025-08-26,1.0000587532,167199251663.79,120312328280.51,167205509216.56,Fiat-backed,-2.5733336582493355e-4,2.57615493200116e-4,5.875320000003903e-5
